,datetime,ghi,gti,power
51931,3/25/2019 22:45,0,0,0
51932,3/25/2019 23:00,0,0,0
51933,3/25/2019 23:15,0,0,0
51934,3/25/2019 23:30,0,0,0
51935,3/25/2019 23:45,0,0,0
51936,3/26/2019 0:00,0,0,0
51937,3/26/2019 0:15,0,0,0
51938,3/26/2019 0:30,0,0,0
51939,3/26/2019 0:45,0,0,0
51940,3/26/2019 1:00,0,0,0
51941,3/26/2019 1:15,0,0,0
51942,3/26/2019 1:30,0,0,0
51943,3/26/2019 1:45,0,0,0
51944,3/26/2019 2:00,0,0,0
51945,3/26/2019 2:15,0,0,0
51946,3/26/2019 2:30,0,0,0
51947,3/26/2019 2:45,0,0,0
51948,3/26/2019 3:00,0,0,0
51949,3/26/2019 3:15,0,0,0
51950,3/26/2019 3:30,0,0,0
51951,3/26/2019 3:45,0,0,0
51952,3/26/2019 4:00,0,0,0
51953,3/26/2019 4:15,0,0,0
51954,3/26/2019 4:30,0,0,0
51955,3/26/2019 4:45,0,0,0
51956,3/26/2019 5:00,0,0,0
51957,3/26/2019 5:15,0,0,0
51958,3/26/2019 5:30,0,0,0
51959,3/26/2019 5:45,0,0,0
51960,3/26/2019 6:00,,,0
51961,3/26/2019 6:15,,,0
51962,3/26/2019 6:30,,,0.12
51963,3/26/2019 6:45,,,0.51
51964,3/26/2019 7:00,,,1.12
51965,3/26/2019 7:15,,,1.85
51966,3/26/2019 7:30,,,3
51967,3/26/2019 7:45,,,4.17
51968,3/26/2019 8:00,,,5.36
51969,3/26/2019 8:15,,,4.96
51970,3/26/2019 8:30,,,6.61
51971,3/26/2019 8:45,,,8.9
51972,3/26/2019 9:00,,,10.02
51973,3/26/2019 9:15,,,11.02
51974,3/26/2019 9:30,,,11.92
51975,3/26/2019 9:45,,,12.76
51976,3/26/2019 10:00,,,13.51
51977,3/26/2019 10:15,,,14.22
51978,3/26/2019 10:30,,,14.86
51979,3/26/2019 10:45,,,15.37
51980,3/26/2019 11:00,,,15.83
51981,3/26/2019 11:15,,,16.39
51982,3/26/2019 11:30,,,16.74
51983,3/26/2019 11:45,,,16.76
51984,3/26/2019 12:00,,,16.8
51985,3/26/2019 12:15,,,17.11
51986,3/26/2019 12:30,,,16.92
51987,3/26/2019 12:45,,,16.89
51988,3/26/2019 13:00,,,16.59
51989,3/26/2019 13:15,,,16.63
51990,3/26/2019 13:30,,,16.35
51991,3/26/2019 13:45,,,15.98
51992,3/26/2019 14:00,,,15.36
51993,3/26/2019 14:15,,,14.96
51994,3/26/2019 14:30,,,14.16
51995,3/26/2019 14:45,,,13.55
51996,3/26/2019 15:00,,,13.13
51997,3/26/2019 15:15,,,12.2
51998,3/26/2019 15:30,,,11.27
51999,3/26/2019 15:45,,,10.36
52000,3/26/2019 16:00,,,9.32
52001,3/26/2019 16:15,,,8.29
52002,3/26/2019 16:30,,,6.94
52003,3/26/2019 16:45,,,5.56
52004,3/26/2019 17:00,,,4.6
52005,3/26/2019 17:15,,,3.36
52006,3/26/2019 17:30,,,2.25
52007,3/26/2019 17:45,,,1.28
52008,3/26/2019 18:00,0,0,0
52009,3/26/2019 18:15,0,0,0
52010,3/26/2019 18:30,0,0,0
52011,3/26/2019 18:45,0,0,0
52012,3/26/2019 19:00,0,0,0
52013,3/26/2019 19:15,0,0,0
52014,3/26/2019 19:30,0,0,0
52015,3/26/2019 19:45,0,0,0
52016,3/26/2019 20:00,0,0,0
52017,3/26/2019 20:15,0,0,0
52018,3/26/2019 20:30,0,0,0
52019,3/26/2019 20:45,0,0,0
52020,3/26/2019 21:00,0,0,0
52021,3/26/2019 21:15,0,0,0
52022,3/26/2019 21:30,0,0,0
52023,3/26/2019 21:45,0,0,0
52024,3/26/2019 22:00,0,0,0
52025,3/26/2019 22:15,0,0,0
52026,3/26/2019 22:30,0,0,0
52027,3/26/2019 22:45,0,0,0
52028,3/26/2019 23:00,0,0,0
52029,3/26/2019 23:15,0,0,0
52030,3/26/2019 23:30,0,0,0
52031,3/26/2019 23:45,0,0,0
52032,3/27/2019 0:00,0,0,0
52033,3/27/2019 0:15,0,0,0
52034,3/27/2019 0:30,0,0,0
52035,3/27/2019 0:45,0,0,0
52036,3/27/2019 1:00,0,0,0
52037,3/27/2019 1:15,0,0,0
52038,3/27/2019 1:30,0,0,0
52039,3/27/2019 1:45,0,0,0
52040,3/27/2019 2:00,0,0,0
52041,3/27/2019 2:15,0,0,0
52042,3/27/2019 2:30,0,0,0
52043,3/27/2019 2:45,0,0,0
52044,3/27/2019 3:00,0,0,0
52045,3/27/2019 3:15,0,0,0
52046,3/27/2019 3:30,0,0,0
52047,3/27/2019 3:45,0,0,0
52048,3/27/2019 4:00,0,0,0
52049,3/27/2019 4:15,0,0,0
52050,3/27/2019 4:30,0,0,0
52051,3/27/2019 4:45,0,0,0
52052,3/27/2019 5:00,0,0,0
52053,3/27/2019 5:15,0,0,0
52054,3/27/2019 5:30,0,0,0
52055,3/27/2019 5:45,0,0,0
52056,3/27/2019 6:00,,,0
52057,3/27/2019 6:15,,,0
52058,3/27/2019 6:30,,,0.21
52059,3/27/2019 6:45,,,0.74
52060,3/27/2019 7:00,,,1.9
52061,3/27/2019 7:15,,,2.05
52062,3/27/2019 7:30,,,2.95
52063,3/27/2019 7:45,,,4.14
52064,3/27/2019 8:00,,,3.65
52065,3/27/2019 8:15,,,3.12
52066,3/27/2019 8:30,,,5.1
52067,3/27/2019 8:45,,,8.06
52068,3/27/2019 9:00,,,5.17
52069,3/27/2019 9:15,,,12.21
52070,3/27/2019 9:30,,,9.54
52071,3/27/2019 9:45,,,10.88
52072,3/27/2019 10:00,,,11.19
52073,3/27/2019 10:15,,,10.56
52074,3/27/2019 10:30,,,11.69
52075,3/27/2019 10:45,,,12.44
52076,3/27/2019 11:00,,,13.83
52077,3/27/2019 11:15,,,14.46
52078,3/27/2019 11:30,,,15.04
52079,3/27/2019 11:45,,,12.73
52080,3/27/2019 12:00,,,13.5
52081,3/27/2019 12:15,,,11.42
52082,3/27/2019 12:30,,,13.11
52083,3/27/2019 12:45,,,12.81
52084,3/27/2019 13:00,,,14.48
52085,3/27/2019 13:15,,,16.23
52086,3/27/2019 13:30,,,12.58
52087,3/27/2019 13:45,,,17.45
52088,3/27/2019 14:00,,,17.27
52089,3/27/2019 14:15,,,10.25
52090,3/27/2019 14:30,,,13.54
52091,3/27/2019 14:45,,,11.62
52092,3/27/2019 15:00,,,11.35
52093,3/27/2019 15:15,,,13.22
52094,3/27/2019 15:30,,,6.58
52095,3/27/2019 15:45,,,6.24
52096,3/27/2019 16:00,,,4.88
52097,3/27/2019 16:15,,,4.45
52098,3/27/2019 16:30,,,4.76
52099,3/27/2019 16:45,,,5.93
52100,3/27/2019 17:00,,,6.49
52101,3/27/2019 17:15,,,4.2
52102,3/27/2019 17:30,,,2.65
52103,3/27/2019 17:45,,,1.63
52104,3/27/2019 18:00,0,0,0
52105,3/27/2019 18:15,0,0,0
52106,3/27/2019 18:30,0,0,0
52107,3/27/2019 18:45,0,0,0
52108,3/27/2019 19:00,0,0,0
52109,3/27/2019 19:15,0,0,0
52110,3/27/2019 19:30,0,0,0
52111,3/27/2019 19:45,0,0,0
52112,3/27/2019 20:00,0,0,0
52113,3/27/2019 20:15,0,0,0
52114,3/27/2019 20:30,0,0,0
52115,3/27/2019 20:45,0,0,0
52116,3/27/2019 21:00,0,0,0
52117,3/27/2019 21:15,0,0,0
52118,3/27/2019 21:30,0,0,0
52119,3/27/2019 21:45,0,0,0
52120,3/27/2019 22:00,0,0,0
52121,3/27/2019 22:15,0,0,0
52122,3/27/2019 22:30,0,0,0
52123,3/27/2019 22:45,0,0,0
52124,3/27/2019 23:00,0,0,0
52125,3/27/2019 23:15,0,0,0
52126,3/27/2019 23:30,0,0,0
52127,3/27/2019 23:45,0,0,0
52128,3/28/2019 0:00,0,0,0
52129,3/28/2019 0:15,0,0,0
52130,3/28/2019 0:30,0,0,0
52131,3/28/2019 0:45,0,0,0
52132,3/28/2019 1:00,0,0,0
52133,3/28/2019 1:15,0,0,0
52134,3/28/2019 1:30,0,0,0
52135,3/28/2019 1:45,0,0,0
52136,3/28/2019 2:00,0,0,0
52137,3/28/2019 2:15,0,0,0
52138,3/28/2019 2:30,0,0,0
52139,3/28/2019 2:45,0,0,0
52140,3/28/2019 3:00,0,0,0
52141,3/28/2019 3:15,0,0,0
52142,3/28/2019 3:30,0,0,0
52143,3/28/2019 3:45,0,0,0
52144,3/28/2019 4:00,0,0,0
52145,3/28/2019 4:15,0,0,0
52146,3/28/2019 4:30,0,0,0
52147,3/28/2019 4:45,0,0,0
52148,3/28/2019 5:00,0,0,0
52149,3/28/2019 5:15,0,0,0
52150,3/28/2019 5:30,0,0,0
52151,3/28/2019 5:45,0,0,0
52152,3/28/2019 6:00,,,0
52153,3/28/2019 6:15,,,0
52154,3/28/2019 6:30,,,0.16
52155,3/28/2019 6:45,,,0.71
52156,3/28/2019 7:00,,,1.4
52157,3/28/2019 7:15,,,1.92
52158,3/28/2019 7:30,,,3
52159,3/28/2019 7:45,,,4.39
52160,3/28/2019 8:00,,,5.58
52161,3/28/2019 8:15,,,6.77
52162,3/28/2019 8:30,,,7.87
52163,3/28/2019 8:45,,,8.93
52164,3/28/2019 9:00,,,9.28
52165,3/28/2019 9:15,,,11.25
52166,3/28/2019 9:30,,,11.33
52167,3/28/2019 9:45,,,11.88
52168,3/28/2019 10:00,,,12.57
52169,3/28/2019 10:15,,,13.61
52170,3/28/2019 10:30,,,14.3
52171,3/28/2019 10:45,,,14.82
52172,3/28/2019 11:00,,,15.14
52173,3/28/2019 11:15,,,14.76
52174,3/28/2019 11:30,,,15.68
52175,3/28/2019 11:45,,,15.9
52176,3/28/2019 12:00,,,15.98
52177,3/28/2019 12:15,,,16
52178,3/28/2019 12:30,,,15.93
52179,3/28/2019 12:45,,,15.86
52180,3/28/2019 13:00,,,15.77
52181,3/28/2019 13:15,,,15.6
52182,3/28/2019 13:30,,,15.19
52183,3/28/2019 13:45,,,14.98
52184,3/28/2019 14:00,,,14.54
52185,3/28/2019 14:15,,,13.9
52186,3/28/2019 14:30,,,13.28
52187,3/28/2019 14:45,,,12.61
52188,3/28/2019 15:00,,,11.84
52189,3/28/2019 15:15,,,11.4
52190,3/28/2019 15:30,,,10.48
52191,3/28/2019 15:45,,,9.79
52192,3/28/2019 16:00,,,8.64
52193,3/28/2019 16:15,,,7.3
52194,3/28/2019 16:30,,,5.84
52195,3/28/2019 16:45,,,5.46
52196,3/28/2019 17:00,,,4.16
52197,3/28/2019 17:15,,,3
52198,3/28/2019 17:30,,,1.95
52199,3/28/2019 17:45,,,1.11
52200,3/28/2019 18:00,0,0,0
52201,3/28/2019 18:15,0,0,0
52202,3/28/2019 18:30,0,0,0
52203,3/28/2019 18:45,0,0,0
52204,3/28/2019 19:00,0,0,0
52205,3/28/2019 19:15,0,0,0
52206,3/28/2019 19:30,0,0,0
52207,3/28/2019 19:45,0,0,0
52208,3/28/2019 20:00,0,0,0
52209,3/28/2019 20:15,0,0,0
52210,3/28/2019 20:30,0,0,0
52211,3/28/2019 20:45,0,0,0
52212,3/28/2019 21:00,0,0,0
52213,3/28/2019 21:15,0,0,0
52214,3/28/2019 21:30,0,0,0
52215,3/28/2019 21:45,0,0,0
52216,3/28/2019 22:00,0,0,0
52217,3/28/2019 22:15,0,0,0
52218,3/28/2019 22:30,0,0,0
52219,3/28/2019 22:45,0,0,0
52220,3/28/2019 23:00,0,0,0
52221,3/28/2019 23:15,0,0,0
52222,3/28/2019 23:30,0,0,0
52223,3/28/2019 23:45,0,0,0
52224,3/29/2019 0:00,0,0,0
52225,3/29/2019 0:15,0,0,0
52226,3/29/2019 0:30,0,0,0
52227,3/29/2019 0:45,0,0,0
52228,3/29/2019 1:00,0,0,0
52229,3/29/2019 1:15,0,0,0
52230,3/29/2019 1:30,0,0,0
52231,3/29/2019 1:45,0,0,0
52232,3/29/2019 2:00,0,0,0
52233,3/29/2019 2:15,0,0,0
52234,3/29/2019 2:30,0,0,0
52235,3/29/2019 2:45,0,0,0
52236,3/29/2019 3:00,0,0,0
52237,3/29/2019 3:15,0,0,0
52238,3/29/2019 3:30,0,0,0
52239,3/29/2019 3:45,0,0,0
52240,3/29/2019 4:00,0,0,0
52241,3/29/2019 4:15,0,0,0
52242,3/29/2019 4:30,0,0,0
52243,3/29/2019 4:45,0,0,0
52244,3/29/2019 5:00,0,0,0
52245,3/29/2019 5:15,0,0,0
52246,3/29/2019 5:30,0,0,0
52247,3/29/2019 5:45,0,0,0
52248,3/29/2019 6:00,,,0
52249,3/29/2019 6:15,,,0
52250,3/29/2019 6:30,,,0.12
52251,3/29/2019 6:45,,,0.44
52252,3/29/2019 7:00,,,1.09
52253,3/29/2019 7:15,,,1.74
52254,3/29/2019 7:30,,,2.75
52255,3/29/2019 7:45,,,3.83
52256,3/29/2019 8:00,,,4.91
52257,3/29/2019 8:15,,,6.03
52258,3/29/2019 8:30,,,7.06
52259,3/29/2019 8:45,,,8.2
52260,3/29/2019 9:00,,,9.16
52261,3/29/2019 9:15,,,10.17
52262,3/29/2019 9:30,,,11.06
52263,3/29/2019 9:45,,,11.66
52264,3/29/2019 10:00,,,12.46
52265,3/29/2019 10:15,,,12.98
52266,3/29/2019 10:30,,,13.55
52267,3/29/2019 10:45,,,14.19
52268,3/29/2019 11:00,,,14.58
52269,3/29/2019 11:15,,,14.89
52270,3/29/2019 11:30,,,15.14
52271,3/29/2019 11:45,,,15.01
52272,3/29/2019 12:00,,,14.47
52273,3/29/2019 12:15,,,15.25
52274,3/29/2019 12:30,,,14.53
52275,3/29/2019 12:45,,,13.18
52276,3/29/2019 13:00,,,11.81
52277,3/29/2019 13:15,,,10.46
52278,3/29/2019 13:30,,,10.07
52279,3/29/2019 13:45,,,6.68
52280,3/29/2019 14:00,,,12.94
52281,3/29/2019 14:15,,,14.42
52282,3/29/2019 14:30,,,13.53
52283,3/29/2019 14:45,,,12.6
52284,3/29/2019 15:00,,,11.75
52285,3/29/2019 15:15,,,10.63
52286,3/29/2019 15:30,,,10.12
52287,3/29/2019 15:45,,,7.43
52288,3/29/2019 16:00,,,7.31
52289,3/29/2019 16:15,,,6.07
52290,3/29/2019 16:30,,,3.37
52291,3/29/2019 16:45,,,4.09
52292,3/29/2019 17:00,,,3.04
52293,3/29/2019 17:15,,,4.24
52294,3/29/2019 17:30,,,2.95
52295,3/29/2019 17:45,,,1.08
52296,3/29/2019 18:00,0,0,0
52297,3/29/2019 18:15,0,0,0
52298,3/29/2019 18:30,0,0,0
52299,3/29/2019 18:45,0,0,0
52300,3/29/2019 19:00,0,0,0
52301,3/29/2019 19:15,0,0,0
52302,3/29/2019 19:30,0,0,0
52303,3/29/2019 19:45,0,0,0
52304,3/29/2019 20:00,0,0,0
52305,3/29/2019 20:15,0,0,0
52306,3/29/2019 20:30,0,0,0
52307,3/29/2019 20:45,0,0,0
52308,3/29/2019 21:00,0,0,0
52309,3/29/2019 21:15,0,0,0
52310,3/29/2019 21:30,0,0,0
52311,3/29/2019 21:45,0,0,0
52312,3/29/2019 22:00,0,0,0
52313,3/29/2019 22:15,0,0,0
52314,3/29/2019 22:30,0,0,0
52315,3/29/2019 22:45,0,0,0
52316,3/29/2019 23:00,0,0,0
52317,3/29/2019 23:15,0,0,0
52318,3/29/2019 23:30,0,0,0
52319,3/29/2019 23:45,0,0,0
52320,3/30/2019 0:00,0,0,0
52321,3/30/2019 0:15,0,0,0
52322,3/30/2019 0:30,0,0,0
52323,3/30/2019 0:45,0,0,0
52324,3/30/2019 1:00,0,0,0
52325,3/30/2019 1:15,0,0,0
52326,3/30/2019 1:30,0,0,0
52327,3/30/2019 1:45,0,0,0
52328,3/30/2019 2:00,0,0,0
52329,3/30/2019 2:15,0,0,0
52330,3/30/2019 2:30,0,0,0
52331,3/30/2019 2:45,0,0,0
52332,3/30/2019 3:00,0,0,0
52333,3/30/2019 3:15,0,0,0
52334,3/30/2019 3:30,0,0,0
52335,3/30/2019 3:45,0,0,0
52336,3/30/2019 4:00,0,0,0
52337,3/30/2019 4:15,0,0,0
52338,3/30/2019 4:30,0,0,0
52339,3/30/2019 4:45,0,0,0
52340,3/30/2019 5:00,0,0,0
52341,3/30/2019 5:15,0,0,0
52342,3/30/2019 5:30,0,0,0
52343,3/30/2019 5:45,0,0,0
52344,3/30/2019 6:00,,,0
52345,3/30/2019 6:15,,,0
52346,3/30/2019 6:30,,,0.2
52347,3/30/2019 6:45,,,0.67
52348,3/30/2019 7:00,,,1.25
52349,3/30/2019 7:15,,,1.87
52350,3/30/2019 7:30,,,2.83
52351,3/30/2019 7:45,,,3.78
52352,3/30/2019 8:00,,,4.84
52353,3/30/2019 8:15,,,5.92
52354,3/30/2019 8:30,,,7.07
52355,3/30/2019 8:45,,,8.19
52356,3/30/2019 9:00,,,9.18
52357,3/30/2019 9:15,,,10.07
52358,3/30/2019 9:30,,,10.86
52359,3/30/2019 9:45,,,11.13
52360,3/30/2019 10:00,,,12.29
52361,3/30/2019 10:15,,,12.98
52362,3/30/2019 10:30,,,13.47
52363,3/30/2019 10:45,,,13.75
52364,3/30/2019 11:00,,,14.04
52365,3/30/2019 11:15,,,13.96
52366,3/30/2019 11:30,,,13.83
52367,3/30/2019 11:45,,,14.15
52368,3/30/2019 12:00,,,15.4
52369,3/30/2019 12:15,,,15.51
52370,3/30/2019 12:30,,,15.41
52371,3/30/2019 12:45,,,15.48
52372,3/30/2019 13:00,,,15.19
52373,3/30/2019 13:15,,,14.94
52374,3/30/2019 13:30,,,14.6
52375,3/30/2019 13:45,,,14.32
52376,3/30/2019 14:00,,,13.2
52377,3/30/2019 14:15,,,8.07
52378,3/30/2019 14:30,,,8.33
52379,3/30/2019 14:45,,,10.43
52380,3/30/2019 15:00,,,11.28
52381,3/30/2019 15:15,,,10.3
52382,3/30/2019 15:30,,,9.6
52383,3/30/2019 15:45,,,8.47
52384,3/30/2019 16:00,,,7.52
52385,3/30/2019 16:15,,,6.54
52386,3/30/2019 16:30,,,5.42
52387,3/30/2019 16:45,,,4.3
52388,3/30/2019 17:00,,,3.21
52389,3/30/2019 17:15,,,2.42
52390,3/30/2019 17:30,,,1.74
52391,3/30/2019 17:45,,,1.07
52392,3/30/2019 18:00,0,0,0
52393,3/30/2019 18:15,0,0,0
52394,3/30/2019 18:30,0,0,0
52395,3/30/2019 18:45,0,0,0
52396,3/30/2019 19:00,0,0,0
52397,3/30/2019 19:15,0,0,0
52398,3/30/2019 19:30,0,0,0
52399,3/30/2019 19:45,0,0,0
52400,3/30/2019 20:00,0,0,0
52401,3/30/2019 20:15,0,0,0
52402,3/30/2019 20:30,0,0,0
52403,3/30/2019 20:45,0,0,0
52404,3/30/2019 21:00,0,0,0
52405,3/30/2019 21:15,0,0,0
52406,3/30/2019 21:30,0,0,0
52407,3/30/2019 21:45,0,0,0
52408,3/30/2019 22:00,0,0,0
52409,3/30/2019 22:15,0,0,0
52410,3/30/2019 22:30,0,0,0
52411,3/30/2019 22:45,0,0,0
52412,3/30/2019 23:00,0,0,0
52413,3/30/2019 23:15,0,0,0
52414,3/30/2019 23:30,0,0,0
52415,3/30/2019 23:45,0,0,0
52416,3/31/2019 0:00,0,0,0
52417,3/31/2019 0:15,0,0,0
52418,3/31/2019 0:30,0,0,0
52419,3/31/2019 0:45,0,0,0
52420,3/31/2019 1:00,0,0,0
52421,3/31/2019 1:15,0,0,0
52422,3/31/2019 1:30,0,0,0
52423,3/31/2019 1:45,0,0,0
52424,3/31/2019 2:00,0,0,0
52425,3/31/2019 2:15,0,0,0
52426,3/31/2019 2:30,0,0,0
52427,3/31/2019 2:45,0,0,0
52428,3/31/2019 3:00,0,0,0
52429,3/31/2019 3:15,0,0,0
52430,3/31/2019 3:30,0,0,0
52431,3/31/2019 3:45,0,0,0
52432,3/31/2019 4:00,0,0,0
52433,3/31/2019 4:15,0,0,0
52434,3/31/2019 4:30,0,0,0
52435,3/31/2019 4:45,0,0,0
52436,3/31/2019 5:00,0,0,0
52437,3/31/2019 5:15,0,0,0
52438,3/31/2019 5:30,0,0,0
52439,3/31/2019 5:45,0,0,0
52440,3/31/2019 6:00,,,0
52441,3/31/2019 6:15,,,0
52442,3/31/2019 6:30,,,0.19
52443,3/31/2019 6:45,,,0.61
52444,3/31/2019 7:00,,,1.3
52445,3/31/2019 7:15,,,2.1
52446,3/31/2019 7:30,,,3.3
52447,3/31/2019 7:45,,,4.43
52448,3/31/2019 8:00,,,5.64
52449,3/31/2019 8:15,,,6.95
52450,3/31/2019 8:30,,,8.17
52451,3/31/2019 8:45,,,9.34
52452,3/31/2019 9:00,,,10.47
52453,3/31/2019 9:15,,,11.54
52454,3/31/2019 9:30,,,12.53
52455,3/31/2019 9:45,,,13.19
52456,3/31/2019 10:00,,,13.77
52457,3/31/2019 10:15,,,14.38
52458,3/31/2019 10:30,,,14.33
52459,3/31/2019 10:45,,,14.82
52460,3/31/2019 11:00,,,15.79
52461,3/31/2019 11:15,,,16.36
52462,3/31/2019 11:30,,,16.6
52463,3/31/2019 11:45,,,16.83
52464,3/31/2019 12:00,,,17.09
52465,3/31/2019 12:15,,,17.22
52466,3/31/2019 12:30,,,17.29
52467,3/31/2019 12:45,,,17.23
52468,3/31/2019 13:00,,,17.19
52469,3/31/2019 13:15,,,16.9
52470,3/31/2019 13:30,,,16.52
52471,3/31/2019 13:45,,,16.19
52472,3/31/2019 14:00,,,14.33
52473,3/31/2019 14:15,,,10.44
52474,3/31/2019 14:30,,,14.71
52475,3/31/2019 14:45,,,14.21
52476,3/31/2019 15:00,,,13.47
52477,3/31/2019 15:15,,,12.46
52478,3/31/2019 15:30,,,11.8
52479,3/31/2019 15:45,,,10.88
52480,3/31/2019 16:00,,,9.73
52481,3/31/2019 16:15,,,8.53
52482,3/31/2019 16:30,,,7.39
52483,3/31/2019 16:45,,,6.17
52484,3/31/2019 17:00,,,5.06
52485,3/31/2019 17:15,,,3.8
52486,3/31/2019 17:30,,,2.67
52487,3/31/2019 17:45,,,1.64
52488,3/31/2019 18:00,0,0,0
52489,3/31/2019 18:15,0,0,0
52490,3/31/2019 18:30,0,0,0
52491,3/31/2019 18:45,0,0,0
52492,3/31/2019 19:00,0,0,0
52493,3/31/2019 19:15,0,0,0
52494,3/31/2019 19:30,0,0,0
52495,3/31/2019 19:45,0,0,0
52496,3/31/2019 20:00,0,0,0
52497,3/31/2019 20:15,0,0,0
52498,3/31/2019 20:30,0,0,0
52499,3/31/2019 20:45,0,0,0
52500,3/31/2019 21:00,0,0,0
52501,3/31/2019 21:15,0,0,0
52502,3/31/2019 21:30,0,0,0
52503,3/31/2019 21:45,0,0,0
52504,3/31/2019 22:00,0,0,0
52505,3/31/2019 22:15,0,0,0
52506,3/31/2019 22:30,0,0,0
52507,3/31/2019 22:45,0,0,0
52508,3/31/2019 23:00,0,0,0
52509,3/31/2019 23:15,0,0,0
52510,3/31/2019 23:30,0,0,0
52511,3/31/2019 23:45,0,0,0
52512,4/1/2019 0:00,0,0,0
52513,4/1/2019 0:15,0,0,0
52514,4/1/2019 0:30,0,0,0
52515,4/1/2019 0:45,0,0,0
52516,4/1/2019 1:00,0,0,0
52517,4/1/2019 1:15,0,0,0
52518,4/1/2019 1:30,0,0,0
52519,4/1/2019 1:45,0,0,0
52520,4/1/2019 2:00,0,0,0
52521,4/1/2019 2:15,0,0,0
52522,4/1/2019 2:30,0,0,0
52523,4/1/2019 2:45,0,0,0
52524,4/1/2019 3:00,0,0,0
52525,4/1/2019 3:15,0,0,0
52526,4/1/2019 3:30,0,0,0
52527,4/1/2019 3:45,0,0,0
52528,4/1/2019 4:00,0,0,0
52529,4/1/2019 4:15,0,0,0
52530,4/1/2019 4:30,0,0,0
52531,4/1/2019 4:45,0,0,0
52532,4/1/2019 5:00,0,0,0
52533,4/1/2019 5:15,0,0,0
52534,4/1/2019 5:30,0,0,0
52535,4/1/2019 5:45,0,0,0
52536,4/1/2019 6:00,,,0
52537,4/1/2019 6:15,,,0
52538,4/1/2019 6:30,,,0.21
52539,4/1/2019 6:45,,,0.63
52540,4/1/2019 7:00,,,1.33
52541,4/1/2019 7:15,,,2.17
52542,4/1/2019 7:30,,,3.46
52543,4/1/2019 7:45,,,4.69
52544,4/1/2019 8:00,,,5.93
52545,4/1/2019 8:15,,,7.12
52546,4/1/2019 8:30,,,8.25
52547,4/1/2019 8:45,,,9.37
52548,4/1/2019 9:00,,,10.42
52549,4/1/2019 9:15,,,11.38
52550,4/1/2019 9:30,,,12.32
52551,4/1/2019 9:45,,,13.07
52552,4/1/2019 10:00,,,13.78
52553,4/1/2019 10:15,,,14.35
52554,4/1/2019 10:30,,,15.02
52555,4/1/2019 10:45,,,15.53
52556,4/1/2019 11:00,,,15.93
52557,4/1/2019 11:15,,,16.3
52558,4/1/2019 11:30,,,16.68
52559,4/1/2019 11:45,,,16.9
52560,4/1/2019 12:00,,,16.89
52561,4/1/2019 12:15,,,16.95
52562,4/1/2019 12:30,,,16.93
52563,4/1/2019 12:45,,,16.97
52564,4/1/2019 13:00,,,16.89
52565,4/1/2019 13:15,,,16.73
52566,4/1/2019 13:30,,,16.41
52567,4/1/2019 13:45,,,15.95
52568,4/1/2019 14:00,,,15.67
52569,4/1/2019 14:15,,,15.17
52570,4/1/2019 14:30,,,14.59
52571,4/1/2019 14:45,,,13.76
52572,4/1/2019 15:00,,,12.92
52573,4/1/2019 15:15,,,12.33
52574,4/1/2019 15:30,,,11.4
52575,4/1/2019 15:45,,,10.44
52576,4/1/2019 16:00,,,9.49
52577,4/1/2019 16:15,,,8.43
52578,4/1/2019 16:30,,,7.29
52579,4/1/2019 16:45,,,6.12
52580,4/1/2019 17:00,,,4.91
52581,4/1/2019 17:15,,,3.78
52582,4/1/2019 17:30,,,2.62
52583,4/1/2019 17:45,,,1.68
52584,4/1/2019 18:00,0,0,0
52585,4/1/2019 18:15,0,0,0
52586,4/1/2019 18:30,0,0,0
52587,4/1/2019 18:45,0,0,0
52588,4/1/2019 19:00,0,0,0
52589,4/1/2019 19:15,0,0,0
52590,4/1/2019 19:30,0,0,0
52591,4/1/2019 19:45,0,0,0
52592,4/1/2019 20:00,0,0,0
52593,4/1/2019 20:15,0,0,0
52594,4/1/2019 20:30,0,0,0
52595,4/1/2019 20:45,0,0,0
52596,4/1/2019 21:00,0,0,0
52597,4/1/2019 21:15,0,0,0
52598,4/1/2019 21:30,0,0,0
52599,4/1/2019 21:45,0,0,0
52600,4/1/2019 22:00,0,0,0
52601,4/1/2019 22:15,0,0,0
52602,4/1/2019 22:30,0,0,0
52603,4/1/2019 22:45,0,0,0
52604,4/1/2019 23:00,0,0,0
52605,4/1/2019 23:15,0,0,0
52606,4/1/2019 23:30,0,0,0
52607,4/1/2019 23:45,0,0,0
52608,4/2/2019 0:00,0,0,0
52609,4/2/2019 0:15,0,0,0
52610,4/2/2019 0:30,0,0,0
52611,4/2/2019 0:45,0,0,0
52612,4/2/2019 1:00,0,0,0
52613,4/2/2019 1:15,0,0,0
52614,4/2/2019 1:30,0,0,0
52615,4/2/2019 1:45,0,0,0
52616,4/2/2019 2:00,0,0,0
52617,4/2/2019 2:15,0,0,0
52618,4/2/2019 2:30,0,0,0
52619,4/2/2019 2:45,0,0,0
52620,4/2/2019 3:00,0,0,0
52621,4/2/2019 3:15,0,0,0
52622,4/2/2019 3:30,0,0,0
52623,4/2/2019 3:45,0,0,0
52624,4/2/2019 4:00,0,0,0
52625,4/2/2019 4:15,0,0,0
52626,4/2/2019 4:30,0,0,0
52627,4/2/2019 4:45,0,0,0
52628,4/2/2019 5:00,0,0,0
52629,4/2/2019 5:15,0,0,0
52630,4/2/2019 5:30,0,0,0
52631,4/2/2019 5:45,0,0,0
